publisher_primary,baseline_score,baseline_rank,min_score,max_score,mean_score,score_range,score_std,min_rank,max_rank,rank_range,mean_absolute_rank_change,top_5_frequency,top_10_frequency,top_20_frequency
DillyFrame,0.3204091564659695,601.0,0.23368886132517666,0.4071294516067624,0.3204091564659695,0.17344059028158573,0.04087268435025296,490.0,676.0,186.0,34.10588235294118,0.0,0.0,0.0
Blender Games,0.3195914960771484,602.0,0.25478672504464617,0.3843962671096505,0.3195914960771484,0.12960954206500436,0.033981314572241905,506.0,658.0,152.0,30.847058823529412,0.0,0.0,0.0
M9 Games,0.31941778408339844,603.0,0.2731406093202295,0.36569495884656733,0.31941778408339844,0.09255434952633784,0.02152710165102235,564.0,638.0,74.0,16.223529411764705,0.0,0.0,0.0
Laush Studio,0.3192759108512509,604.0,0.26897977865246564,0.3695720430500363,0.31927591085125095,0.10059226439757069,0.03300311961083935,555.0,633.0,78.0,15.282352941176471,0.0,0.0,0.0
ARTLINK,0.3188034312271891,605.0,0.2537769097278295,0.3838299527265487,0.31880343122718907,0.13005304299871917,0.03424016437568978,543.0,642.0,99.0,18.83529411764706,0.0,0.0,0.0
Piece Of Voxel,0.31768900946879897,606.0,0.2692412921925584,0.3661367267450396,0.317689009468799,0.09689543455248123,0.02068342882546745,509.0,667.0,158.0,31.776470588235295,0.0,0.0,0.0
Tonguç Bodur,0.31746307932322093,607.0,0.2659625209789539,0.36896363766748796,0.31746307932322093,0.10300111668853407,0.030549404648863035,583.0,617.0,34.0,4.976470588235294,0.0,0.0,0.0
Silesia Games,0.3170952249290811,608.0,0.2475338926639123,0.38665655719424996,0.3170952249290811,0.13912266453033767,0.02984539725667721,530.0,679.0,149.0,37.43529411764706,0.0,0.0,0.0
Valkeala Software,0.3165224292633346,609.0,0.20102839497305885,0.4320164635536104,0.3165224292633346,0.23098806858055154,0.04595240524997949,421.0,726.0,305.0,70.70588235294117,0.0,0.0,0.0
Snkl Studio,0.31595679323344283,610.0,0.2400496698886179,0.3918639165782678,0.31595679323344283,0.1518142466896499,0.040764111677919185,522.0,664.0,142.0,27.941176470588236,0.0,0.0,0.0
Cosmi Valusoft,0.31566151822216704,611.0,0.21033302928758132,0.4209900071567527,0.31566151822216704,0.2106569778691714,0.04171903196419956,515.0,703.0,188.0,45.43529411764706,0.0,0.0,0.0
Wholetone Games,0.31556490907044804,612.0,0.25327556396828965,0.3778542541726064,0.31556490907044804,0.12457869020431672,0.03988864556997878,554.0,649.0,95.0,20.55294117647059,0.0,0.0,0.0
Fantastico Studio,0.3153194974677729,613.0,0.2353666521586959,0.3952723427768499,0.3153194974677729,0.15990569061815402,0.04506856042681898,515.0,671.0,156.0,32.94117647058823,0.0,0.0,0.0
New Reality Games,0.31468060295433314,614.0,0.2433178300342768,0.3860433758743895,0.31468060295433314,0.14272554584011274,0.029961266799942713,502.0,687.0,185.0,46.34117647058824,0.0,0.0,0.0
RewindApp,0.3139331887928479,615.0,0.2596841881992686,0.3681821893864272,0.3139331887928479,0.10849800118715863,0.026574942050339705,567.0,655.0,88.0,16.388235294117646,0.0,0.0,0.0
凝冰剑斩,0.31386899435670373,616.0,0.22265320386494913,0.4050847848484584,0.31386899435670373,0.18243158098350926,0.05872439707064155,433.0,704.0,271.0,52.15294117647059,0.0,0.0,0.0
GVR Training Computer Software,0.31324608102817203,617.0,0.2190329460447523,0.40745921601159185,0.31324608102817203,0.18842626996683956,0.03715751591855697,450.0,701.0,251.0,51.95294117647059,0.0,0.0,0.0
AnelaGamesStudio,0.31115544147685714,618.0,0.23207358519339713,0.3902372977603171,0.31115544147685714,0.15816371256692,0.03644989061849873,566.0,668.0,102.0,16.91764705882353,0.0,0.0,0.0
0Cube,0.3108948000502189,619.0,0.2361228139607611,0.38566678613967675,0.3108948000502189,0.14954397217891566,0.044069746943615554,511.0,684.0,173.0,30.211764705882352,0.0,0.0,0.0
AK Studio,0.3100184749100349,620.0,0.24451797182224377,0.375518977997826,0.3100184749100349,0.13100100617558225,0.03376012570674294,550.0,666.0,116.0,25.58823529411765,0.0,0.0,0.0
Phat Phrog Studios,0.30909632292267203,621.0,0.2524127025522263,0.3657799432931177,0.30909632292267203,0.11336724074089138,0.027714533199436862,527.0,692.0,165.0,35.752941176470586,0.0,0.0,0.0
exosyphen studios,0.3087866760023396,622.0,0.24618559262424417,0.3713877593804351,0.3087866760023396,0.12520216675619095,0.02846759732581688,494.0,717.0,223.0,39.67058823529412,0.0,0.0,0.0
Thalamus Digital,0.30843292747167894,623.0,0.23668471929881363,0.38018113564454425,0.30843292747167894,0.14349641634573063,0.04553854254255746,519.0,686.0,167.0,30.905882352941177,0.0,0.0,0.0
Stegalosaurus Game Development,0.30828997231397987,624.0,0.24619896080336606,0.37038098382459367,0.30828997231397987,0.1241820230212276,0.032133207068791594,576.0,650.0,74.0,14.31764705882353,0.0,0.0,0.0
kovalevviktor,0.3081331677108331,625.0,0.2419839160884445,0.3742824193332217,0.3081331677108331,0.1322985032447772,0.03266405672687694,536.0,683.0,147.0,30.11764705882353,0.0,0.0,0.0
Xitilon,0.3077990928168101,626.0,0.24680392697345965,0.36879425866016063,0.3077990928168101,0.12199033168670098,0.033741496892846494,581.0,649.0,68.0,12.435294117647059,0.0,0.0,0.0
Piko Interactive LLC,0.3072701618615708,627.0,0.25689219624660203,0.35764812747653957,0.3072701618615708,0.10075593122993753,0.028071376929349058,596.0,657.0,61.0,12.647058823529411,0.0,0.0,0.0
Sinned Games,0.3068372134340355,628.0,0.2631509804126706,0.35052344645540046,0.3068372134340355,0.08737246604272986,0.027764293309394367,595.0,645.0,50.0,8.788235294117648,0.0,0.0,0.0
Cornutopia Software,0.3062328799719412,629.0,0.2216073212786088,0.3908584386652736,0.3062328799719412,0.1692511173866648,0.04172980734117014,533.0,694.0,161.0,28.6,0.0,0.0,0.0
Dogenzaka Lab,0.30596604829836993,630.0,0.20990679531490014,0.4020253012818398,0.30596604829836993,0.19211850596693963,0.03894103511410602,550.0,705.0,155.0,34.84705882352941,0.0,0.0,0.0
Indovers Studio,0.30554806980130217,631.0,0.24544468036975656,0.3656514592328478,0.30554806980130217,0.12020677886309125,0.027658193886566623,507.0,716.0,209.0,36.76470588235294,0.0,0.0,0.0
grin robot,0.3052493966864569,632.0,0.21879086450668575,0.39170792886622813,0.30524939668645695,0.17291706435954238,0.04950771890213657,484.0,708.0,224.0,36.89411764705882,0.0,0.0,0.0
HandMade Games,0.30518180530407124,633.0,0.2506403160937975,0.35972329451434504,0.30518180530407124,0.10908297842054754,0.022219239566748115,517.0,697.0,180.0,36.858823529411765,0.0,0.0,0.0
Chris Antoni,0.3049644572004858,634.0,0.21257600742552146,0.3973529069754503,0.3049644572004858,0.18477689954992882,0.05058325484309902,513.0,710.0,197.0,37.32941176470588,0.0,0.0,0.0
PaulArt,0.30449861657902094,635.0,0.2589691072936601,0.3500281258643818,0.3044986165790209,0.09105901857072174,0.023689270307730655,550.0,705.0,155.0,27.75294117647059,0.0,0.0,0.0
RetroScope Games,0.30223809508222255,636.0,0.18658673115101923,0.41788945901342595,0.3022380950822226,0.23130272786240672,0.046132294323442236,456.0,735.0,279.0,66.05882352941177,0.0,0.0,0.0
Cronostase,0.3021556045547979,637.0,0.21483474819460574,0.38947646091499016,0.3021556045547979,0.17464171272038442,0.05390394502415547,535.0,710.0,175.0,41.15294117647059,0.0,0.0,0.0
IV Productions,0.3017766607979502,638.0,0.23440183361379352,0.3691514879821068,0.3017766607979501,0.13474965436831327,0.0273069542221268,577.0,677.0,100.0,23.741176470588236,0.0,0.0,0.0
Crescent Moon Games,0.3015399418814391,639.0,0.2390259276496213,0.3640539561132569,0.3015399418814391,0.12502802846363562,0.02925938061806059,604.0,656.0,52.0,11.223529411764705,0.0,0.0,0.0
FobTi interactive,0.30151902810583564,640.0,0.2334016948930954,0.3696363613185758,0.3015190281058356,0.1362346664254804,0.04444975524835115,548.0,689.0,141.0,27.31764705882353,0.0,0.0,0.0
FlagmanJeremy,0.300173738853804,641.0,0.25705755630545757,0.34328992140215037,0.300173738853804,0.0862323650966928,0.02462904085223734,539.0,723.0,184.0,32.49411764705882,0.0,0.0,0.0
7miao game,0.2986297001884315,642.0,0.2272721222864213,0.36998727809044174,0.2986297001884315,0.14271515580402044,0.03500738661177067,364.0,754.0,390.0,68.95294117647059,0.0,0.0,0.0
Narko Games,0.2979713599281455,643.0,0.2494480500011539,0.3464946698551372,0.29797135992814555,0.09704661985398333,0.02086661504963265,561.0,701.0,140.0,25.223529411764705,0.0,0.0,0.0
rondomedia GmbH,0.2977023989442927,644.0,0.24948476466103076,0.34592003322755466,0.2977023989442927,0.0964352685665239,0.025172842308777144,524.0,722.0,198.0,34.09411764705882,0.0,0.0,0.0
EroticGamesClub,0.2976493399585848,645.0,0.19735143168057867,0.39794724823659094,0.2976493399585848,0.20059581655601227,0.04618426126064541,439.0,752.0,313.0,75.48235294117647,0.0,0.0,0.0
MagicHouse,0.29735410079997693,646.0,0.19645417175502877,0.3982540298449251,0.29735410079997693,0.2017998580898963,0.04259620560728605,507.0,729.0,222.0,36.83529411764706,0.0,0.0,0.0
Oh,0.29717082079631973,647.0,0.21229618629404096,0.38204545529859857,0.29717082079631973,0.1697492690045576,0.054014058278261896,515.0,714.0,199.0,41.07058823529412,0.0,0.0,0.0
Gamuzumi,0.2969083598139805,648.0,0.21087966269119177,0.38293705693676916,0.29690835981398045,0.1720573942455774,0.03720524433400811,546.0,712.0,166.0,30.63529411764706,0.0,0.0,0.0
Mykhail Konokh,0.2966207955352739,649.0,0.23033923719167032,0.3629023538788774,0.2966207955352738,0.1325631166872071,0.031477700587581564,614.0,670.0,56.0,11.8,0.0,0.0,0.0
baKno Games,0.295899254773968,650.0,0.22686122642743226,0.3649372831205038,0.295899254773968,0.13807605669307152,0.027615440704352536,542.0,714.0,172.0,36.01176470588236,0.0,0.0,0.0
Doky,0.2949319883063785,651.0,0.19517038126909889,0.3946935953436582,0.2949319883063785,0.19952321407455934,0.042325384951494585,424.0,744.0,320.0,68.04705882352941,0.0,0.0,0.0
Dr. Cyril Splutterworth,0.29426504825040184,652.0,0.2140103735795527,0.37451972292125096,0.29426504825040184,0.16050934934169828,0.044064234101419616,574.0,697.0,123.0,25.623529411764707,0.0,0.0,0.0
Tim Rachor,0.29416741920896006,653.0,0.22427145665791284,0.36406338176000735,0.2941674192089601,0.1397919251020945,0.0381567728125735,593.0,694.0,101.0,20.870588235294118,0.0,0.0,0.0
Cute Pen Games,0.29365128243066274,654.0,0.20528741730483457,0.3820151475564909,0.2936512824306628,0.17672773025165633,0.036273162960192736,541.0,734.0,193.0,49.11764705882353,0.0,0.0,0.0
RoBot,0.29331066208890216,655.0,0.24709894588796594,0.3395223782898384,0.29331066208890216,0.09242343240187245,0.02518931836805054,617.0,676.0,59.0,10.941176470588236,0.0,0.0,0.0
Yai Gameworks,0.29276862823125377,656.0,0.21046618130825548,0.37507107515425214,0.29276862823125377,0.16460489384599666,0.04673851690286074,534.0,717.0,183.0,30.24705882352941,0.0,0.0,0.0
Meng Games,0.2926432523697858,657.0,0.2172412772926491,0.3680452274469225,0.2926432523697858,0.15080395015427336,0.03444707347671358,582.0,700.0,118.0,24.235294117647058,0.0,0.0,0.0
Source Byte Sp. z o.o.,0.29218841812754043,658.0,0.22850225316536785,0.3558745830897131,0.2921884181275405,0.12737232992434525,0.034842205026354,580.0,697.0,117.0,19.847058823529412,0.0,0.0,0.0
Sapphire Dragon Productions,0.29206709493810035,659.0,0.2192215985057678,0.36491259137043297,0.29206709493810035,0.14569099286466516,0.03645760204307261,600.0,692.0,92.0,21.423529411764704,0.0,0.0,0.0
Enaayah Software Development and Services Private Limited,0.29184645280961696,660.0,0.19340606484795875,0.39028684077127523,0.29184645280961696,0.1968807759233165,0.04167349620410194,565.0,733.0,168.0,29.08235294117647,0.0,0.0,0.0
Blessing Company,0.29133110659877015,661.0,0.22650432887399422,0.35615788432354617,0.2913311065987702,0.12965355544955195,0.02693216861379362,579.0,701.0,122.0,27.341176470588234,0.0,0.0,0.0
Chequered Ink Ltd.,0.29129626079488463,662.0,0.20911290946906935,0.3734796121207,0.2912962607948847,0.16436670265163067,0.048464417643712704,540.0,719.0,179.0,32.62352941176471,0.0,0.0,0.0
HaDe Games,0.29049511092425645,663.0,0.24606899983989816,0.33492122200861474,0.29049511092425645,0.08885222216871658,0.024463750168682314,625.0,676.0,51.0,11.282352941176471,0.0,0.0,0.0
City Interactive S.A.,0.29018329291013484,664.0,0.22109491191320124,0.3592716739070685,0.29018329291013484,0.13817676199386725,0.029491501454031597,559.0,718.0,159.0,29.96470588235294,0.0,0.0,0.0
No Gravity Games,0.2894187814570752,665.0,0.22025956797446355,0.3585779949396869,0.2894187814570752,0.13831842696522334,0.036659911672283024,594.0,694.0,100.0,20.71764705882353,0.0,0.0,0.0
Tegridy Made Games,0.28931913984763963,666.0,0.2214418388100905,0.3571964408851888,0.2893191398476397,0.13575460207509832,0.03171738804082727,589.0,698.0,109.0,22.67058823529412,0.0,0.0,0.0
BekkerDev Studio,0.2874287606337142,667.0,0.22971572308031513,0.34514179818711344,0.28742876063371425,0.11542607510679831,0.03475714453901629,631.0,683.0,52.0,9.964705882352941,0.0,0.0,0.0
Bitlock Studio,0.28617070765007063,668.0,0.2088242916387685,0.3635171236613728,0.28617070765007063,0.15469283202260428,0.031614171953787226,560.0,727.0,167.0,34.10588235294118,0.0,0.0,0.0
Kavkaz Sila Games,0.28564957672961583,669.0,0.22754742440022954,0.34375172905900203,0.28564957672961583,0.11620430465877249,0.03272982182515398,649.0,678.0,29.0,6.682352941176471,0.0,0.0,0.0
Enoops,0.2850393852313428,670.0,0.22018020697003965,0.349898563492646,0.2850393852313428,0.12971835652260633,0.026416254907967757,599.0,698.0,99.0,20.529411764705884,0.0,0.0,0.0
NS,0.2847086242513111,671.0,0.23673630004761415,0.33268094845500806,0.2847086242513111,0.09594464840739392,0.026021990205652674,636.0,677.0,41.0,7.5058823529411764,0.0,0.0,0.0
Kotovodk Studio,0.2838589521075085,672.0,0.1884174313654196,0.3793004728495975,0.2838589521075085,0.1908830414841779,0.04835639383482916,584.0,743.0,159.0,29.011764705882353,0.0,0.0,0.0
MumboJumbo,0.2829009957956564,673.0,0.19253267231271604,0.3732693192785968,0.2829009957956564,0.18073664696588077,0.03601880137699777,580.0,737.0,157.0,34.082352941176474,0.0,0.0,0.0
KPL,0.2822085622689566,674.0,0.23065118637193824,0.33376593816597505,0.2822085622689566,0.10311475179403681,0.023410045441778052,609.0,704.0,95.0,22.55294117647059,0.0,0.0,0.0
indiegames3000,0.2810581900591659,675.0,0.22552503793475936,0.3365913421835724,0.2810581900591659,0.11106630424881303,0.02566832160758503,588.0,740.0,152.0,26.44705882352941,0.0,0.0,0.0
Horny69Team,0.2806250777898569,676.0,0.21022392674520846,0.3510262288345054,0.28062507778985696,0.14080230208929695,0.03013417809154559,592.0,715.0,123.0,24.188235294117646,0.0,0.0,0.0
ESAT,0.27904412423876745,677.0,0.2018197061572633,0.3562685423202716,0.2790441242387674,0.1544488361630083,0.03799223796726177,627.0,717.0,90.0,18.6,0.0,0.0,0.0
Kajak Games,0.2787297587819691,678.0,0.2153260080306288,0.3421335095333094,0.2787297587819691,0.1268075015026806,0.0421036316866718,604.0,714.0,110.0,20.41176470588235,0.0,0.0,0.0
Tero Lunkka,0.27847652252119237,679.0,0.2149795313006471,0.3419735137417377,0.27847652252119237,0.12699398244109059,0.02773998162590037,628.0,713.0,85.0,20.51764705882353,0.0,0.0,0.0
Artur Rezende,0.27846118140547915,680.0,0.20340087769396645,0.3535214851169919,0.27846118140547915,0.15012060742302544,0.03668758750966066,607.0,724.0,117.0,18.8,0.0,0.0,0.0
Mihai Morosanu,0.27816582370721954,681.0,0.2220666160144135,0.33426503140002556,0.27816582370721954,0.11219841538561207,0.028028320882563566,596.0,715.0,119.0,22.776470588235295,0.0,0.0,0.0
Forestlight Games,0.2780318081112604,682.0,0.20007679267939316,0.3559868235431277,0.2780318081112604,0.15591003086373456,0.035138328143957086,623.0,719.0,96.0,19.611764705882354,0.0,0.0,0.0
Dharker Studios,0.2776319168316231,683.0,0.21270880659399002,0.3425550270692563,0.2776319168316231,0.12984622047526626,0.03188579605169098,658.0,700.0,42.0,9.176470588235293,0.0,0.0,0.0
familyplay,0.2773945508708069,684.0,0.19190490663296791,0.3628841951086459,0.2773945508708069,0.17097928847567798,0.03452064923890314,591.0,738.0,147.0,29.023529411764706,0.0,0.0,0.0
Excalibur Publishing,0.276820714826883,685.0,0.2280885875822915,0.3255528420714745,0.276820714826883,0.097464254489183,0.024363376341535365,582.0,732.0,150.0,27.71764705882353,0.0,0.0,0.0
Mikołaj Spychał,0.2766046839231147,686.0,0.19875664006234597,0.3544527277838835,0.2766046839231147,0.1556960877215375,0.048365814397102934,582.0,735.0,153.0,28.83529411764706,0.0,0.0,0.0
Kadragon,0.27166220603907615,687.0,0.22650349389403537,0.31682091818411695,0.27166220603907615,0.09031742429008158,0.024905665734035454,615.0,737.0,122.0,18.929411764705883,0.0,0.0,0.0
Saturn VR,0.27063867800127983,688.0,0.2080751009458728,0.3332022550566868,0.27063867800127983,0.12512715411081402,0.03986608206867894,629.0,722.0,93.0,17.31764705882353,0.0,0.0,0.0
Sprovieri Games,0.27026809539425056,689.0,0.19433878419263625,0.34619740659586484,0.27026809539425056,0.1518586224032286,0.0480656648199287,596.0,739.0,143.0,26.729411764705883,0.0,0.0,0.0
meokigame,0.27017207424531153,690.0,0.1863893983509742,0.35395475013964883,0.27017207424531153,0.16756535178867463,0.03360181045212957,597.0,744.0,147.0,28.294117647058822,0.0,0.0,0.0
Cow Games,0.2694982218007159,691.0,0.18399071325280705,0.3550057303486249,0.269498221800716,0.17101501709581787,0.03758366120654676,604.0,740.0,136.0,22.564705882352943,0.0,0.0,0.0
Nacks Soft,0.2693259560857961,692.0,0.1966366738200417,0.3420152383515506,0.2693259560857962,0.1453785645315089,0.033082366568213825,605.0,736.0,131.0,22.24705882352941,0.0,0.0,0.0
Dikobraz Games,0.26830827900635756,693.0,0.175777588691925,0.3608389693207902,0.26830827900635756,0.18506138062886518,0.04216844293674184,624.0,751.0,127.0,20.764705882352942,0.0,0.0,0.0
Zombie Developer,0.2680832311313121,694.0,0.16424890630746475,0.3719175559551595,0.26808323113131216,0.20766864964769477,0.0452180632182668,506.0,764.0,258.0,60.141176470588235,0.0,0.0,0.0
Ammonite Design Studios Ltd,0.26790943086986485,695.0,0.1865532658277372,0.3492655959119926,0.26790943086986485,0.16271233008425537,0.034128726285446685,615.0,736.0,121.0,24.694117647058825,0.0,0.0,0.0
Yash Future Tech Solutions Pvt Ltd,0.2672727845830986,696.0,0.22206342831902293,0.3124821408471743,0.2672727845830986,0.09041871252815137,0.022218411560947234,589.0,762.0,173.0,34.71764705882353,0.0,0.0,0.0
Marginal act,0.26673071500884304,697.0,0.2187907099670509,0.3146707200506352,0.26673071500884304,0.09588001008358427,0.02239498097850253,656.0,718.0,62.0,11.494117647058824,0.0,0.0,0.0
Guilty Pleasure Games,0.2649255254257402,698.0,0.17814847947800794,0.3517025713734726,0.26492552542574027,0.17355409189546467,0.03983546031783058,641.0,749.0,108.0,18.03529411764706,0.0,0.0,0.0
Uzura Studio,0.26419470142181595,699.0,0.1827430182512055,0.34564638459242647,0.26419470142181595,0.16290336634122096,0.03730828539420059,625.0,743.0,118.0,19.50588235294118,0.0,0.0,0.0
Libredia,0.26223728762732246,700.0,0.19767586234523632,0.32679871290940876,0.2622372876273225,0.12912285056417244,0.027111230147352755,588.0,754.0,166.0,28.905882352941177,0.0,0.0,0.0
Zeiva Inc,0.2616331407952739,701.0,0.18925403791282425,0.3340122436777235,0.2616331407952739,0.14475820576489923,0.04227425258584943,618.0,746.0,128.0,20.188235294117646,0.0,0.0,0.0
SIG Publishing,0.26102607993818877,702.0,0.23708946491592447,0.2849626949604531,0.2610260799381888,0.04787323004452865,0.010644966260918449,630.0,738.0,108.0,22.0,0.0,0.0,0.0
Ghost_RUS Games,0.2596077498696989,703.0,0.2171712192296442,0.3020442805097537,0.2596077498696989,0.08487306128010949,0.02142870470528706,667.0,731.0,64.0,12.729411764705882,0.0,0.0,0.0
Team Syukino,0.2583338223534296,704.0,0.19172880977897483,0.3249388349278844,0.2583338223534296,0.13321002514890956,0.037428672318107384,664.0,736.0,72.0,14.552941176470588,0.0,0.0,0.0
Warfare Studios,0.2582049303204671,705.0,0.20788497241535692,0.3085248882255773,0.2582049303204671,0.10063991581022036,0.026876763865793046,642.0,737.0,95.0,16.258823529411764,0.0,0.0,0.0
M.INDIE,0.2574147955696162,706.0,0.20287371102739257,0.31195588011183994,0.2574147955696162,0.10908216908444737,0.03020204829560521,659.0,729.0,70.0,13.658823529411764,0.0,0.0,0.0
LunarCore Games,0.2563775193507914,707.0,0.20216539130982808,0.31058964739175476,0.2563775193507914,0.10842425608192668,0.02964485559261726,676.0,726.0,50.0,11.329411764705883,0.0,0.0,0.0
Indie,0.2542402226723987,708.0,0.19890492220084433,0.3095755231439531,0.2542402226723987,0.11067060094310877,0.034715707623801,668.0,733.0,65.0,11.905882352941177,0.0,0.0,0.0
Vitok,0.2535233352799344,709.0,0.16696074289409968,0.3400859276657692,0.2535233352799344,0.17312518477166955,0.03618374728980666,663.0,757.0,94.0,20.023529411764706,0.0,0.0,0.0
GentleDriver,0.25291323735811294,710.0,0.1838467915976229,0.3219796831186029,0.25291323735811294,0.13813289152098002,0.03812388155417413,647.0,750.0,103.0,16.4,0.0,0.0,0.0
wow wow Games,0.25159050127818144,711.0,0.17747383763287075,0.32570716492349217,0.2515905012781815,0.14823332729062141,0.029478904425666412,642.0,752.0,110.0,25.50588235294118,0.0,0.0,0.0
Sunlight Games,0.25149240381037774,712.0,0.19984432890566953,0.30314047871508604,0.25149240381037774,0.10329614980941651,0.023587339218453195,632.0,752.0,120.0,21.36470588235294,0.0,0.0,0.0
ANPA.US,0.2508723769234334,713.0,0.20850616201152627,0.2932385918353405,0.2508723769234334,0.08473242982381424,0.023463278142139474,633.0,752.0,119.0,18.188235294117646,0.0,0.0,0.0
bitComposer Interactive GmbH,0.250750295940142,714.0,0.18902921413482587,0.3124713777454581,0.250750295940142,0.1234421636106322,0.026141737683734553,627.0,766.0,139.0,28.729411764705883,0.0,0.0,0.0
Azerbaijan Technology,0.2505576258101214,715.0,0.19951998968832013,0.3015952619319227,0.2505576258101214,0.10207527224360258,0.02319079978491992,618.0,758.0,140.0,22.67058823529412,0.0,0.0,0.0
W.T.B.,0.24984481470409992,716.0,0.1894914423602177,0.31019818704798213,0.2498448147040999,0.12070674468776443,0.030285959707080475,679.0,740.0,61.0,12.6,0.0,0.0,0.0
Reddiamondgames,0.24943926277126813,717.0,0.16565022216575187,0.33322830337678433,0.2494392627712681,0.16757808121103246,0.03407884560363856,652.0,761.0,109.0,24.71764705882353,0.0,0.0,0.0
Ready To Play,0.24794958341394402,718.0,0.18372944882359477,0.31216971800429333,0.24794958341394402,0.12844026918069856,0.02597851657675162,648.0,750.0,102.0,21.811764705882354,0.0,0.0,0.0
Anarchy Enterprises,0.24775336144472143,719.0,0.19095762679112144,0.3045490960983215,0.24775336144472143,0.11359146930720004,0.027564537813023243,662.0,748.0,86.0,13.823529411764707,0.0,0.0,0.0
My Label Game Studio,0.24770550856718107,720.0,0.1563274007307604,0.33908361640360174,0.24770550856718107,0.18275621567284134,0.037169430897562375,665.0,767.0,102.0,22.24705882352941,0.0,0.0,0.0
Phoenix Reborn Games,0.24766242069188704,721.0,0.18901365545819193,0.30631118592558215,0.24766242069188701,0.11729753046739022,0.02807579581737843,666.0,745.0,79.0,13.847058823529412,0.0,0.0,0.0
Black Phoenix Studio,0.2474754676382922,722.0,0.18944625125972483,0.3055046840168596,0.2474754676382922,0.11605843275713476,0.03719536087922023,685.0,744.0,59.0,13.376470588235295,0.0,0.0,0.0
Phoenixxx Games,0.24663336990690393,723.0,0.19176460505033932,0.30150213476346865,0.24663336990690396,0.10973752971312933,0.023717257642915688,661.0,755.0,94.0,20.176470588235293,0.0,0.0,0.0
IO Games,0.24605711243371833,724.0,0.18044854691575013,0.3116656779516866,0.24605711243371836,0.13121713103593646,0.03100925209906713,666.0,751.0,85.0,15.788235294117648,0.0,0.0,0.0
Blaze Epic,0.24576900397727297,725.0,0.18307636862866106,0.30846163932588494,0.245769003977273,0.12538527069722388,0.034014395459730784,682.0,742.0,60.0,11.6,0.0,0.0,0.0
NedoStudio,0.2438496226648338,726.0,0.17818863050192674,0.3095106148277409,0.24384962266483381,0.13132198432581416,0.03415895099962122,670.0,754.0,84.0,13.623529411764705,0.0,0.0,0.0
BadLand Publishing,0.2413276741132363,727.0,0.17631791869077545,0.30633742953569715,0.24132767411323627,0.1300195108449217,0.03455528723637514,681.0,757.0,76.0,13.188235294117646,0.0,0.0,0.0
Red twice potato,0.24128371748509883,728.0,0.1793121193019042,0.30325531566829345,0.24128371748509883,0.12394319636638926,0.032651886315431575,703.0,749.0,46.0,11.258823529411766,0.0,0.0,0.0
Cute Hannah's Games,0.24128047015317525,729.0,0.17712510135973422,0.3054358389466163,0.24128047015317525,0.12831073758688208,0.030600442794145748,683.0,755.0,72.0,14.023529411764706,0.0,0.0,0.0
indie_games_studio,0.24033039109210552,730.0,0.19370877768492725,0.28695200449928376,0.24033039109210552,0.09324322681435651,0.021643677836845548,624.0,770.0,146.0,23.32941176470588,0.0,0.0,0.0
Zloy Krot Studio,0.23979325530143672,731.0,0.19024420645150886,0.2893423041513647,0.23979325530143675,0.09909809769985584,0.02747530125927499,691.0,751.0,60.0,11.435294117647059,0.0,0.0,0.0
Studio Six,0.23977987383945557,732.0,0.16689434840785405,0.3126653992710572,0.23977987383945557,0.14577105086320313,0.03000844148445064,675.0,760.0,85.0,19.788235294117648,0.0,0.0,0.0
Boom Games,0.2394323671066372,733.0,0.18072280330630885,0.29814193090696567,0.23943236710663723,0.11741912760065681,0.02638413864566406,672.0,757.0,85.0,14.435294117647059,0.0,0.0,0.0
Studio Inward,0.23896577939304306,734.0,0.1696856165350269,0.30824594225105933,0.2389657793930431,0.13856032571603244,0.04317623329173128,684.0,760.0,76.0,18.68235294117647,0.0,0.0,0.0
Quarlellle,0.2376580936563924,735.0,0.16282150832724532,0.3124946789855395,0.2376580936563924,0.1496731706582942,0.0361351489858553,688.0,760.0,72.0,13.411764705882353,0.0,0.0,0.0
Cicada_Dancing,0.23731378742865925,736.0,0.1414526056596364,0.3331749691976821,0.23731378742865927,0.19172236353804567,0.046063225355493266,525.0,788.0,263.0,56.68235294117647,0.0,0.0,0.0
Chun Y.,0.23722987858272065,737.0,0.17536902191042175,0.29909073525501967,0.2372298785827207,0.12372171334459792,0.03311538907291512,697.0,751.0,54.0,10.6,0.0,0.0,0.0
Triority Interactive Novels,0.23709055790106442,738.0,0.17341915436836705,0.3007619614337619,0.23709055790106445,0.12734280706539483,0.03994158584384076,693.0,756.0,63.0,15.176470588235293,0.0,0.0,0.0
MCGame,0.23540693770556614,739.0,0.16096419534365028,0.30984968006748204,0.23540693770556617,0.14888548472383176,0.03034443180639739,630.0,770.0,140.0,31.50588235294118,0.0,0.0,0.0
Neki4 Electronics,0.23534567673859424,740.0,0.16294499448136981,0.3077463589958187,0.23534567673859427,0.1448013645144489,0.030023613410839343,684.0,764.0,80.0,18.188235294117646,0.0,0.0,0.0
Louie Inc,0.23525952820697926,741.0,0.17061383139839717,0.2999052250155614,0.2352595282069793,0.1292913936171642,0.03265628077324115,695.0,758.0,63.0,11.717647058823529,0.0,0.0,0.0
Tamashii,0.23341964856398345,742.0,0.1815341872486092,0.28530510987935775,0.23341964856398345,0.10377092263074855,0.029555214641271327,712.0,748.0,36.0,7.635294117647059,0.0,0.0,0.0
