publisher,owners_mid,owners_mid_scaled,language_count,language_count_scaled,review_score,concurrent_users,engagement_ratio,total_games_count,recent_games_count,recent_games_ratio
Silver Line Games,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
Silver Lining Interactive,35000,10.4631319115,9,2.302585093,0.8888888889,1,0.0000285714,1,1,1
Silver Machine Studios,90000,11.4075760604,1,0.6931471806,0.8545909253,0,0,4,0,0
Silver Monkey Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Silver Moon Internet,20000,9.9035375513,3,1.3862943611,0.5060240964,0,0,2,0,0
Silver Pixel Interactive,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Silver Rat Studios,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
Silver Shell Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Silver Sphere Studios,20000,9.9035375513,1,0.6931471806,0.4388185654,0,0,2,0,0
Silver Spook Games,35000,10.4631319115,1,0.6931471806,0.8888888889,0,0,1,0,0
Silver Stitch Productions,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Silver Swoop Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Silver sword REQUIEM,10000,9.210440367,7,2.0794415417,0,0,0,1,0,0
SilverBlade,30000,10.3089859934,27,3.3322045102,0.6845878136,0,0,3,0,0
Silvercity Sharks,10000,9.210440367,1,0.6931471806,0.7777777778,1,0.0001,1,1,1
Silvercontrol Studios,10000,9.210440367,9,2.302585093,0.4444444444,0,0,1,1,1
SilverCord-VR,20000,9.9035375513,15,2.7725887222,0,0,0,2,2,1
SilverDam™,30000,10.3089859934,1,0.6931471806,0.4969135802,0,0,3,0,0
SilverEdgeGames,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
SilverForge,10000,9.210440367,7,2.0794415417,0.8888888889,1,0.0001,1,0,0
Silverline Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Silverlode Interactive,75000,11.2252567258,1,0.6931471806,0.5555555556,0,0,1,0,0
Silvernode Games,10000,9.210440367,2,1.0986122887,0.8888888889,0,0,1,0,0
Silvernode Studios,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
SilverSkill Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Silversoft,10000,9.210440367,2,1.0986122887,0.3333333333,0,0,1,0,0
Silverstring Media Inc.,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
SilverTabbyCat - Visual Novel Games,20000,9.9035375513,1,0.6931471806,0.5555555556,0,0,2,0,0
Silverware Games,65000,11.0821579334,3,1.3862943611,0.6740041929,0,0,4,0,0
Silverwing Productions S.L.,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Silvine Game Studios,10000,9.210440367,1,0.6931471806,0.5555555556,1,0.0001,1,1,1
Silvr,10000,9.210440367,1,0.6931471806,0.5555555556,1,0.0001,1,0,0
Sim Farm S.A.,35000,10.4631319115,12,2.5649493575,0.6666666667,35,0.001,1,1,1
Sim-plistic Studio,20000,9.9035375513,2,1.0986122887,0,0,0,2,0,0
SIM720 LIMITED,35000,10.4631319115,1,0.6931471806,0.6666666667,0,0,1,0,0
SimaGames,70000,11.1562648066,2,1.0986122887,0.6444444444,0,0,2,1,0.5
SIMAGINATION,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
SimBin,995000,13.8104990212,5,1.7917594692,0.8620518083,10,0.0000100503,10,0,0
Simbryo,45000,10.7144399907,1,0.6931471806,0,0,0,2,0,0
Simcoach Games,30000,10.3089859934,1,0.6931471806,0,0,0,3,3,1
Simcups,10000,9.210440367,1,0.6931471806,0,2,0.0002,1,1,1
SimDen Studio,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SimDevs,10000,9.210440367,12,2.5649493575,0.7777777778,0,0,1,0,0
Simernes,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SimFabric,10000,9.210440367,12,2.5649493575,0,0,0,1,0,0
Simionescu Mihnea,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Simmuk,10000,9.210440367,6,1.9459101491,0,0,0,1,0,0
Simo,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simofun,85000,11.3504183001,1,0.6931471806,0,0,0,2,2,1
Simogo,150000,11.9183972397,1,0.6931471806,0.8888888889,1,0.0000066667,1,0,0
Simon Au Yeung,20000,9.9035375513,13,2.6390573296,0.6666666667,27,0.00135,2,2,1
Simon Blasen,360000,12.7938620882,1,0.6931471806,0.8888888889,703,0.0019527778,2,0,0
Simon Carny,20000,9.9035375513,2,1.0986122887,0.7518518519,0,0,2,1,0.5
Simon CLAVEL,10000,9.210440367,2,1.0986122887,0.6666666667,0,0,1,0,0
Simon Codrington,20000,9.9035375513,1,0.6931471806,0.562962963,1,0.00005,2,0,0
Simon Delavenne,10000,9.210440367,6,1.9459101491,0,0,0,1,1,1
Simon Eftestol,110000,11.6082447356,12,2.5649493575,0.8812306866,55,0.0005,6,5,0.8333333333
Simon Eltz,10000,9.210440367,3,1.3862943611,0,0,0,1,0,0
Simon Eriksson,20000,9.9035375513,1,0.6931471806,0,1,0.00005,2,0,0
Simon Fredholm,500000,13.1223653774,1,0.6931471806,0.8324404373,1,0.000002,2,0,0
Simon Harvey,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simon In Motion,10000,9.210440367,1,0.6931471806,0.8888888889,3,0.0003,1,0,0
Simon Kaley,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Simon Kattler,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
Simon Polesny,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simon Prefontaine,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Simon Says: Play!,105000,11.5617251529,7,2.0794415417,0.6542610572,2,0.0000190476,8,1,0.125
Simon Straub,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Simon Trebern,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simona Maiorano,10000,9.210440367,3,1.3862943611,0,0,0,1,0,0
SimonCreative,60000,11.0021165077,4,1.6094379124,0.86468314,6,0.0001,6,1,0.1666666667
SimonDesign,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Simondtd,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simone Del Signore,10000,9.210440367,1,0.6931471806,0.8888888889,0,0,1,0,0
Simone Filippini,10000,9.210440367,6,1.9459101491,0.5555555556,0,0,1,0,0
simonschreibt,10000,9.210440367,14,2.7080502011,0.8888888889,3,0.0003,1,1,1
Simp Attack Studio,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Simpals LLC,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Simple Blue,350000,12.7656912906,1,0.6931471806,0.8888888889,0,0,1,0,0
Simple Designs Software LLC,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Simple Game,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Simple Gaming,35000,10.4631319115,1,0.6931471806,0.7777777778,0,0,1,0,0
Simple Gaming - JVJ,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simple Interactive Games,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Simple Racing,10000,9.210440367,6,1.9459101491,0.5555555556,0,0,1,0,0
Simple Studio,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Simple Systems Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simple Touch,30000,10.3089859934,14,2.7080502011,0.6137566138,1,0.0000333333,3,2,0.6666666667
simplecakestudio,90000,11.4075760604,9,2.302585093,0.1379928315,0,0,9,9,1
SimpleDes,70000,11.1562648066,15,2.7725887222,0.8268830628,1,0.0000142857,7,3,0.4285714286
Simplemole,20000,9.9035375513,5,1.7917594692,0.6394129979,1,0.00005,2,1,0.5
SimplePlan Studio,10000,9.210440367,7,2.0794415417,0.4444444444,1,0.0001,1,1,1
Simplest,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
simplevfx,10000,9.210440367,3,1.3862943611,0.6666666667,0,0,1,0,0
simplevr.pro,75000,11.2252567258,1,0.6931471806,0.6666666667,3,0.00004,1,0,0
SimpleWhite Games,10000,9.210440367,2,1.0986122887,0.6666666667,0,0,1,0,0
SimplexCode,35000,10.4631319115,3,1.3862943611,0.6666666667,0,0,1,0,0
SimplexGameStudio,90000,11.4075760604,1,0.6931471806,0.4200542005,0,0,4,0,0
Simpli Gaming,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simplicity Game Studio,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simplicity Games,50000,10.8197982842,11,2.4849066498,0.6343669251,15,0.0003,5,5,1
Simplist Limited,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simplode LLC,20000,9.9035375513,30,3.4339872045,0.5050505051,7,0.00035,2,1,0.5
Simply Complex Game,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Simply Puzzles,40000,10.5966597328,1,0.6931471806,0.7777777778,1,0.000025,4,0,0
Simply Squared,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SimppleGames,20000,9.9035375513,5,1.7917594692,0.5555555556,0,0,2,0,0
SIMPRA ORG,10000,9.210440367,2,1.0986122887,0.7777777778,0,0,1,0,0
SimProse Studios,155000,11.9511868475,1,0.6931471806,0.419047619,0,0,9,1,0.1111111111
SimRed,20000,9.9035375513,1,0.6931471806,0.8888888889,2,0.0001,2,2,1
SIMS Co.,20000,9.9035375513,7,2.0794415417,0,0,0,2,0,0
SIMS CO.,10000,9.210440367,5,1.7917594692,0,1,0.0001,1,0,0
Simser,10000,9.210440367,2,1.0986122887,0.7777777778,0,0,1,1,1
Simsoft,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SIMSREALITY,10000,9.210440367,2,1.0986122887,0.5555555556,0,0,1,0,0
SimTenero,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simul Games,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
Simulacrum Interactive,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
SimulaM,40000,10.5966597328,12,2.5649493575,0,0,0,4,0,0
Simulated Entertainment,20000,9.9035375513,1,0.6931471806,0.6535947712,0,0,2,0,0
Simulated Minds,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simulated Softworks,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SimulatedFantasy,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SimulatorLife,10000,9.210440367,1,0.6931471806,0.2222222222,3,0.0003,1,1,1
Simulatte,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
SimulFactory,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Simurg Games,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
SimVoiceAssistant,10000,9.210440367,3,1.3862943611,0.7777777778,0,0,1,0,0
SimWare Simulations,35000,10.4631319115,4,1.6094379124,0.5555555556,0,0,1,0,0
SIMWERX LLC,30000,10.3089859934,1,0.6931471806,0,0,0,3,2,0.6666666667
Simwerx LLC,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SimZone,10000,9.210440367,1,0.6931471806,0.3333333333,0,0,1,1,1
Sin's Temptation,20000,9.9035375513,4,1.6094379124,0.5555555556,0,0,2,0,0
SINABRO SOFT,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
Sinacs,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
SinArcade,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SincArt Studio,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sincartech Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Since Idea Games,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Sinclair Strange,380000,12.8479291633,1,0.6931471806,0.7290130643,0,0,4,0,0
Sincopar,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sindex,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Sindrex,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Sine,10000,9.210440367,1,0.6931471806,0,1,0.0001,1,0,0
Sinergia Studios,35000,10.4631319115,3,1.3862943611,0,0,0,1,0,0
Sinful Sloth,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Singe Studio,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Singer Studios,10000,9.210440367,7,2.0794415417,0.8888888889,0,0,1,1,1
SingheWang,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
SinginGiant,35000,10.4631319115,9,2.302585093,0.5555555556,2,0.0000571429,1,1,1
Single Axis,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Single Blossom Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Single Cell Productions,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Single Geared Games,35000,10.4631319115,5,1.7917594692,0,0,0,1,0,0
Single Step Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Single-minded Ryan,10000,9.210440367,1,0.6931471806,0,2,0.0002,1,0,0
Singlecore Games,10000,9.210440367,4,1.6094379124,0.8888888889,0,0,1,0,0
SingleDev,10000,9.210440367,6,1.9459101491,0,0,0,1,1,1
SingleGames,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Singleton Foundation for Financial Literacy and Entrepreneurship,75000,11.2252567258,1,0.6931471806,0.5555555556,3,0.00004,1,1,1
Singta inc.,35000,10.4631319115,8,2.1972245773,0.6666666667,3,0.0000857143,1,0,0
Singular Dream,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Singular Scheme,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Singular Works,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Singularity Game Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Singularity Horizons,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
sinis,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Sinister,10000,9.210440367,1,0.6931471806,0.4444444444,0,0,1,0,0
Sinister Cyclops Game Studio,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Sinister Design,30000,10.3089859934,1,0.6931471806,0.6944444444,1,0.0000333333,3,1,0.3333333333
SinisterGames,75000,11.2252567258,10,2.3978952728,0.4444444444,8,0.0001066667,1,1,1
Sinisthesis,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
SINJEN Studios,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
SINKERSIX Inc.,10000,9.210440367,3,1.3862943611,0.6666666667,0,0,1,1,1
Sinkhole Studio,135000,11.8130374648,12,2.5649493575,0.8686500708,32,0.000237037,7,1,0.1428571429
Sinking Sheep,40000,10.5966597328,1,0.6931471806,0.7010582011,1,0.000025,4,0,0
Sinking Ship Studios,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
SinksAdventure,20000,9.9035375513,1,0.6931471806,0.8472222222,0,0,2,1,0.5
Sinn Studio Inc.,55000,10.9151066459,9,2.302585093,0.6623667011,2,0.0000363636,3,0,0
Sinned Games,600000,13.3046866009,1,0.6931471806,0.5513570823,4,0.0000066667,14,2,0.1428571429
Sinner's Lotion,10000,9.210440367,3,1.3862943611,0.6666666667,2,0.0002,1,1,1
Sinnera,240000,12.388398369,1,0.6931471806,0.4189497717,0,0,24,0,0
Sinnesloschen,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Sino4 Games,10000,9.210440367,2,1.0986122887,0.7777777778,0,0,1,0,0
Sinomod Studios,95000,11.4616426968,8,2.1972245773,0.7700908456,2,0.0000210526,7,3,0.4285714286
SinorCreate,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Sinque Studio LLC,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SinSisters Studios,35000,10.4631319115,1,0.6931471806,0.7777777778,0,0,1,0,0
Sinspirational Games,10000,9.210440367,1,0.6931471806,0,1,0.0001,1,1,1
SinVR,90000,11.4075760604,1,0.6931471806,0.5635307782,3,0.0000333333,9,4,0.4444444444
Siphon Shock,10000,9.210440367,1,0.6931471806,0.6666666667,1,0.0001,1,0,0
Sippin Hot,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Sir Bedlam Productions,350000,12.7656912906,1,0.6931471806,0.8888888889,0,0,1,0,0
Sirbrownie_Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sirenum Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
SirGoose,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sirhaian,350000,12.7656912906,1,0.6931471806,0.8888888889,5,0.0000142857,1,0,0
Siris Pendrake,35000,10.4631319115,1,0.6931471806,0.8888888889,3,0.0000857143,1,0,0
Sirius Air,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
Sirius Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
SiriusLazy,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,1,1
SiriusLazy2,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SiriusStudio,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Sirlin Games,380000,12.8479291633,13,2.6390573296,0.5806992337,10,0.0000263158,4,1,0.25
SIRO GAMES Sarl,10000,9.210440367,6,1.9459101491,0.8888888889,0,0,1,1,1
Sirokuma Soft,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Sirrah,10000,9.210440367,1,0.6931471806,0.8888888889,1,0.0001,1,1,1
Sirrico-Net Games,10000,9.210440367,6,1.9459101491,0,0,0,1,0,0
SirTotti,10000,9.210440367,9,2.302585093,0,0,0,1,1,1
Sirunknown Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SirVern Productions,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sirvo LLC,10000,9.210440367,13,2.6390573296,0.7777777778,2,0.0002,1,1,1
Sisin Games,20000,9.9035375513,7,2.0794415417,0,0,0,2,1,0.5
Siskos Alexandros,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Siso,20000,9.9035375513,2,1.0986122887,0,0,0,2,1,0.5
Sisusieni,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Sisyphean Games,10000,9.210440367,1,0.6931471806,0.8888888889,0,0,1,1,1
Sisyphus Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
sisyphustibia,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SiTong Tech,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sitting Elephant,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Siviria Ltd.,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sivue,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Siwalu,20000,9.9035375513,5,1.7917594692,0,1,0.00005,2,0,0
Six Foot,350000,12.7656912906,8,2.1972245773,0.5555555556,7,0.00002,1,0,0
Six Point Studios LLC,10000,9.210440367,1,0.6931471806,0.6666666667,1,0.0001,1,1,1
Six Sided Square,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
SIX Simulations,10000,9.210440367,4,1.6094379124,0.7777777778,0,0,1,0,0
Six Ways Games,10000,9.210440367,10,2.3978952728,0,0,0,1,1,1
SIXDOTS,35000,10.4631319115,10,2.3978952728,0.8888888889,0,0,1,0,0
SixerVR,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Sixkilla Gaming,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SIXNAILS,40000,10.5966597328,15,2.7725887222,0.7589984351,1,0.000025,4,0,0
Sixpi Developers,10000,9.210440367,3,1.3862943611,0.7777777778,0,0,1,0,0
SixSense Studios,75000,11.2252567258,1,0.6931471806,0.5555555556,2,0.0000266667,1,0,0
Sixteen Tons Entertainment,555000,13.2267251945,8,2.1972245773,0.8455594451,167,0.0003009009,6,0,0
Sixth Line Studios,10000,9.210440367,4,1.6094379124,0.5555555556,0,0,1,0,0
Sixth Realm,20000,9.9035375513,1,0.6931471806,0,1,0.00005,2,0,0
SixtyGig Games,350000,12.7656912906,1,0.6931471806,0.8888888889,40,0.0001142857,1,0,0
Siyuan Studio,30000,10.3089859934,1,0.6931471806,0.5144927536,0,0,3,0,0
Size Five Games,530000,13.1806341723,1,0.6931471806,0.750877193,6,0.0000113208,6,0,0
sizrit,150000,11.9183972397,2,1.0986122887,0.8888888889,0,0,1,0,0
SJ GAMES,20000,9.9035375513,26,3.295836866,0.7931623932,0,0,2,2,1
SJ Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
SJGZS,10000,9.210440367,3,1.3862943611,0.6666666667,1,0.0001,1,1,1
SJR Team,45000,10.7144399907,1,0.6931471806,0.6319444444,0,0,2,1,0.5
SK,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SK Soft,50000,10.8197982842,2,1.0986122887,0.1490514905,3,0.00006,5,5,1
Ska Studios,1760000,14.3808249352,20,3.0445224377,0.8837605444,113,0.0000642045,4,1,0.25
skaaie,10000,9.210440367,1,0.6931471806,0.7777777778,1,0.0001,1,1,1
Skaar Game Productions,10000,9.210440367,2,1.0986122887,0.7777777778,2,0.0002,1,1,1
SkagoGames,45000,10.7144399907,3,1.3862943611,0,0,0,2,1,0.5
Skald Software,10000,9.210440367,1,0.6931471806,0.6666666667,1,0.0001,1,1,1
Skalden,10000,9.210440367,5,1.7917594692,0,0,0,1,0,0
Skanderbeg Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Skandivania Games,75000,11.2252567258,3,1.3862943611,0.8888888889,0,0,1,0,0
Skarohn,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Skarond,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Skatanic Studios,75000,11.2252567258,1,0.6931471806,0.5555555556,0,0,1,0,0
Skeeall,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Skelebun Studios,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
Skelefactor,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Skeletal Softworks LLC,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Skeleton Business,10000,9.210440367,9,2.302585093,0.8888888889,1,0.0001,1,0,0
Skeleton Crew,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Skeleton Crew Labs,20000,9.9035375513,1,0.6931471806,0,0,0,2,2,1
Skeleton Crew Studio,10000,9.210440367,6,1.9459101491,0.7777777778,0,0,1,0,0
Skeleton Crew Studios,10000,9.210440367,1,0.6931471806,0.8888888889,0,0,1,0,0
Skeleton Star Game,10000,9.210440367,2,1.0986122887,0.5555555556,0,0,1,0,0
Skeleton Studios,75000,11.2252567258,1,0.6931471806,0.7777777778,4,0.0000533333,1,1,1
Skell Games,10000,9.210440367,3,1.3862943611,0,0,0,1,0,0
Skeptika1,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Skermunkel,225000,12.3238601256,27,3.3322045102,0.5432705433,4,0.0000177778,7,2,0.2857142857
Sketch House Games,10000,9.210440367,4,1.6094379124,0.7777777778,0,0,1,0,0
Sketchbox,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Sketchfab,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
SketchTech,10000,9.210440367,3,1.3862943611,0.5555555556,0,0,1,0,0
Sketchy Ceviche,20000,9.9035375513,8,2.1972245773,0.6717171717,0,0,2,1,0.5
Sketchy Corner Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Sketchy Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Sketchy Logic,35000,10.4631319115,1,0.6931471806,0.8888888889,3,0.0000857143,1,0,0
Sketchy Neurons,20000,9.9035375513,1,0.6931471806,0.7070707071,0,0,2,2,1
Sketchy Realms,350000,12.7656912906,1,0.6931471806,0.7777777778,0,0,1,1,1
SketchyNonsense,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Skew Back Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SKH Apps,10000,9.210440367,1,0.6931471806,0,1,0.0001,1,0,0
Skibidi Games,10000,9.210440367,8,2.1972245773,0.6666666667,0,0,1,1,1
Skill Prepare,30000,10.3089859934,4,1.6094379124,0,1,0.0000333333,3,3,1
Skiller Studio,10000,9.210440367,10,2.3978952728,0,0,0,1,0,0
skins.dog,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,1,1
Skip Stone Studios,75000,11.2252567258,1,0.6931471806,0.6666666667,0,0,1,0,0
Skip32,10000,9.210440367,4,1.6094379124,0.6666666667,0,0,1,0,0
Skippy Apps PTY LTD,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Skippydog Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Skirmish Entertainment,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
SkirmishGame,10000,9.210440367,6,1.9459101491,0,0,0,1,1,1
SKITROW,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Skittlez,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SKIVA Productions,20000,9.9035375513,7,2.0794415417,0,0,0,2,0,0
Skjald,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,1,1
Skjöld Game Studio,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Sklorite Studios LLC,10000,9.210440367,1,0.6931471806,0.8888888889,12,0.0012,1,0,0
Skmaestro,85000,11.3504183001,6,1.9459101491,0.5477855478,0,0,2,0,0
Skobbejak Games,30000,10.3089859934,27,3.3322045102,0.5555555556,1,0.0000333333,3,0,0
Skonec Entertainment,10000,9.210440367,5,1.7917594692,0.6666666667,0,0,1,0,0
Skookum Arts,360000,12.7938620882,1,0.6931471806,0.9989177489,8,0.0000222222,2,0,0
SkorpionEros,10000,9.210440367,13,2.6390573296,0,0,0,1,1,1
Skot Leach,10000,9.210440367,1,0.6931471806,0.7777777778,1,0.0001,1,0,0
Skotty Productions,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
skR1me,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
skrimm8,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Skrots Game Studios,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
SKSK団,20000,9.9035375513,4,1.6094379124,0.808988764,1,0.00005,2,1,0.5
SKT Gaming / Jesper Petersen,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
SKT STUDIO,10000,9.210440367,1,0.6931471806,0.8888888889,0,0,1,0,0
SKUF Games,10000,9.210440367,11,2.4849066498,0,0,0,1,1,1
Skuhataagyall dev,35000,10.4631319115,1,0.6931471806,0.8888888889,2,0.0000571429,1,0,0
Skulfio,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Skull,10000,9.210440367,1,0.6931471806,0.5555555556,3,0.0003,1,0,0
Skull Box Games,60000,11.0021165077,2,1.0986122887,0.6541471049,1,0.0000166667,6,0,0
Skull Crackers Entertainment,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Skull Crew Studios,20000,9.9035375513,1,0.6931471806,0,0,0,2,1,0.5
Skullbox Studios,20000,9.9035375513,1,0.6931471806,0,1,0.00005,2,0,0
Skullbutton Interactive,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Skullcap Studios,385000,12.8610012107,18,2.9444389792,0.6660854228,25,0.0000649351,2,1,0.5
